5017772;31;01;1;36;C;28;305;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;17;209620;0;0;0;0;1;7946;17;23;7;0;0;0;0;3;209620;1;100000;2;109620;0;0;0;0;0;0;0;1;0;5;214156;0;0;0;0;oui
5021576;31;01;1;60;M;27;305;C;inc;inc;inc;inc;inc;inc;inc;0;0;2;28;30522;0;0;0;0;1;49622;28;14;56;0;0;0;0;1;30522;0;0;1;30522;0;0;0;0;0;0;19;1;0;4;96681;0;0;0;0;oui
5049589;31;01;2;37;C;16;505;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;12;167002;0;0;0;0;1;10365;12;13;17;44000;0;0;0;1;167002;1;167002;0;0;0;0;0;0;0;0;4;1;0;4;169438;0;0;0;0;oui
5051234;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
5058983;31;01;2;55;M;13;405;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;54;130041;0;0;0;0;1;37097;54;14;57;0;0;1;105281;2;130041;0;0;2;130041;0;0;0;0;0;0;21;2;0;4;241939;105281;0;0;0;oui
5071873;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
5075806;31;02;1;36;C;6;305;C;inc;inc;inc;inc;inc;inc;inc;0;0;3;519;500;0;12802;12802;0;1;42263;168;13;67;3394;0;0;0;1;500;0;0;1;500;0;0;0;0;0;0;39;2;0;4;407687;0;7;5;0;oui
5077371;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
5078110;31;01;1;31;U;5;405;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;0;0;60940;1792;59148;1;-24136;0;37;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;4;31;30;oui
5082842;31;01;1;41;M;3;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;10;0;0;0;0;0;1;10333;10;13;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;41200;0;0;0;0;oui
5084316;31;04;1;41;C;3;307;E;inc;inc;inc;inc;inc;inc;inc;0;0;1;4;0;0;230000;0;0;1;7409;4;19;6;0;230000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;13600;0;0;0;0;oui
5087370;66;01;1;37;C;1;800;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;281;70000;0;0;0;0;1;173228;234;13;19;3394;0;0;0;2;70000;0;0;2;70000;0;0;0;0;0;0;7;1;0;inc;1323736;524262;0;0;6;oui
5088208;31;01;1;62;M;1;700;E;inc;inc;inc;inc;inc;inc;inc;0;0;2;9;600;0;0;0;0;1;1980;9;13;10;0;0;0;0;2;600;0;0;2;600;0;0;0;0;0;0;3;1;0;inc;20721;0;0;0;0;oui
5088873;65;01;1;62;M;1;700;E;inc;inc;inc;inc;inc;inc;inc;0;0;4;4;0;0;50000;0;50000;1;1785;4;14;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;39207;0;0;0;4;oui
7554286;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
0142817;31;01;1;74;M;856;000;D;inc;inc;inc;inc;inc;inc;inc;0;0;2;10;123474;0;0;0;0;2;1906;10;12;53;0;0;0;0;3;123474;1;98974;2;24500;0;0;0;0;0;0;17;2;0;4;124598;0;28;0;0;oui
0143397;31;02;1;46;M;864;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;8;11266;0;0;0;0;1;7432;4;12;2;200730;0;0;0;2;11266;0;0;2;11266;0;0;0;0;0;0;0;3;0;inc;18928;0;0;0;0;oui
0159663;31;01;2;41;C;152;345;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;45;150753;0;0;0;0;2;8489;25;12;27;0;0;0;0;3;150753;1;99831;2;50922;0;0;0;0;0;0;4;2;0;5;174645;0;0;0;4;oui
0458833;82;01;1;53;M;111;427;A;inc;inc;inc;inc;inc;inc;inc;0;0;3;31;176633;0;0;0;0;1;9384;31;12;80;0;0;0;0;3;176633;0;0;3;176633;0;0;0;0;0;0;29;3;0;6;183551;0;0;0;0;oui
0521801;65;01;1;56;D;47;800;D;inc;inc;inc;inc;inc;inc;inc;0;-1;1;4;0;0;0;0;0;2;827;4;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;1611;0;22;8;0;oui
0547186;31;01;1;36;C;216;311;A;inc;inc;inc;inc;inc;inc;inc;0;0;17;96;19497;6;624519;2810;147412;2;24601;86;12;130;246297;474297;1;39889;4;19497;3;12497;1;7000;0;0;0;0;0;0;11;1;0;inc;121021;59126;0;0;19;oui
0555715;65;01;1;27;C;113;545;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;31;9510;6;140924;97742;43182;2;51945;31;15;86;0;0;0;0;2;9510;1;8920;1;590;0;0;0;0;0;0;59;3;0;6;110773;3211;0;0;8;oui
0647443;65;01;1;37;M;70;545;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;4;73018;26;283098;0;0;1;1901;1;33;2;0;283098;0;0;2;73018;2;73018;0;0;0;0;0;0;0;0;0;1;0;5;75631;2247;1;0;0;oui
1043580;31;04;1;47;M;288;348;B;inc;inc;inc;inc;inc;inc;inc;0;0;5;48;64532;0;15447;15447;0;2;8358;49;12;74;0;0;0;0;1;64532;0;0;1;64532;0;0;0;0;0;0;16;2;0;6;67149;0;0;0;0;oui
1045064;31;01;1;45;M;108;465;D;inc;A;A;inc;inc;inc;inc;0;-2;1;62;0;10;741400;24032;22013;1;-15800;62;12;103;0;695355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;4;0;7;0;0;31;30;25;oui
1045144;31;01;2;54;M;230;465;D;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;4088;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4088;1;4088;0;0;0;0;0;0;0;0;.;0;0;3;4088;0;0;0;0;oui
1161004;31;01;1;42;M;203;555;A;inc;inc;inc;inc;inc;inc;inc;0;0;8;40;36461;10;215668;29604;104330;2;926;39;12;112;0;81734;0;0;4;36461;2;36193;2;268;0;0;0;0;0;0;52;4;0;6;37843;400;2;27;44;oui
1245284;31;01;1;52;M;246;425;B;inc;inc;inc;inc;inc;inc;inc;0;0;4;15;71184;35;463014;0;0;3;3486;15;12;38;0;463014;0;0;3;71184;2;71084;1;100;0;0;0;0;0;0;7;2;0;4;116463;31066;0;0;0;oui
1254973;31;02;1;47;M;152;465;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;34;73851;56;492189;22642;11365;1;-10962;34;12;56;0;458182;1;29422;3;73851;2;73574;1;277;0;0;0;0;0;0;17;2;0;6;103273;29422;31;30;22;oui
1257767;31;02;1;26;C;240;850;A;inc;inc;inc;inc;inc;inc;inc;0;0;3;6;176275;0;0;0;0;1;51104;6;12;30;0;0;1;383524;2;176275;1;146392;1;29883;0;0;0;0;0;0;22;1;0;5;829836;611671;0;0;0;oui
1483275;31;02;1;29;inc;51;232;D;inc;inc;inc;inc;inc;inc;inc;0;0;6;377;23186;7;1107634;16828;198550;2;10228;377;12;54;0;892256;1;596903;6;23186;2;11928;4;11258;0;0;0;0;0;0;27;1;0;4;637702;613533;27;16;9;oui
1540931;65;01;1;47;M;286;485;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;61;116617;4;84294;2756;81538;1;21526;54;12;40;0;0;1;207025;2;116617;1;45889;1;70728;0;0;0;0;0;0;8;2;0;5;427112;310495;0;5;0;oui
1641038;31;03;1;57;M;291;375;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;141;470455;13;127938;0;127938;1;70459;82;15;12;0;0;1;41702;1;470455;0;0;0;0;1;470455;0;0;0;0;0;1;0;5;588246;42202;0;0;0;oui
1647347;31;03;1;37;M;142;305;B;inc;inc;inc;inc;inc;inc;inc;0;0;10;1721;82745;0;515015;76092;0;1;2959;948;12;56;116970;438923;2;122076;3;82745;1;31895;2;50850;0;0;0;0;0;0;0;1;0;4;1225600;122781;28;9;15;oui
1741865;31;01;1;47;M;275;367;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;2;43749;0;0;0;0;1;13839;2;18;3;0;0;0;0;1;43749;1;43749;0;0;0;0;0;0;0;0;.;0;0;5;55270;0;0;0;0;oui
1962969;31;02;1;49;M;146;335;B;inc;inc;inc;inc;inc;inc;inc;0;0;3;258;11017;0;780;780;0;2;6955;257;12;68;376828;0;0;0;1;11017;1;11017;0;0;0;0;0;0;0;0;41;3;1;6;626561;0;31;8;10;oui
2247694;31;03;1;49;D;289;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;3;0;0;0;0;0;1;9367;3;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;196076;0;0;2;14;oui
2347218;92;01;1;32;C;72;375;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;40;181131;0;0;0;0;1;67785;33;12;58;133100;0;1;23148;3;181131;1;84397;2;96734;0;0;0;0;0;0;32;2;0;4;248870;23148;0;0;0;oui
2447457;31;01;1;47;M;171;555;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;32;103952;26;661835;0;661835;1;72415;31;19;12;0;0;1;109477;2;103952;2;103952;0;0;0;0;0;0;0;0;.;0;0;5;262944;109477;0;0;0;oui
2564296;31;01;1;31;C;38;485;C;inc;inc;inc;inc;inc;inc;inc;0;0;2;28;61036;0;0;0;0;1;11325;28;12;34;0;0;0;0;1;61036;1;61036;0;0;0;0;0;0;0;0;22;2;0;4;75248;0;0;0;0;oui
2648551;97;01;1;41;C;64;507;D;inc;inc;inc;inc;inc;inc;inc;0;0;0;25;0;0;781861;16916;113098;2;8472;25;12;26;0;651847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;6;0;0;6;7;10;oui
2742353;65;01;2;39;M;196;555;inc;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;5428;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5428;1;5428;0;0;0;0;0;0;0;0;.;0;0;2;234762;227218;0;0;0;oui
2840560;31;01;1;53;M;292;338;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;29;187117;13;129062;0;8350;2;60293;30;12;56;0;120712;2;114586;2;187117;1;157194;1;29923;0;0;0;0;0;0;29;2;0;4;471222;206517;0;0;0;oui
3444169;11;01;1;47;C;137;465;B;inc;inc;inc;inc;inc;inc;inc;0;0;2;22;176;0;97423;47423;50000;1;-35443;22;12;108;564236;0;1;104343;1;176;0;0;1;176;0;0;0;0;0;0;56;2;0;6;104519;104343;26;30;31;oui
4210035;inc;01;1;27;C;142;840;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;20;48854;0;0;0;0;1;22868;20;12;25;39000;0;0;0;2;48854;1;48454;1;400;0;0;0;0;0;0;10;3;0;4;119566;58338;0;0;0;oui
5005557;31;02;1;46;M;34;305;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;52;186878;6;563254;0;0;3;25340;52;12;65;0;563254;0;0;2;186878;2;186878;0;0;0;0;0;0;0;0;23;3;0;4;211459;0;0;0;0;oui
5014909;31;01;1;44;C;31;302;A;inc;inc;inc;inc;inc;inc;inc;0;0;6;160;341572;19;3472938;0;0;1;53943;85;12;44;115736;3472938;1;1122774;1;341572;0;0;1;341572;0;0;0;0;0;0;10;1;0;inc;1464537;1122774;0;0;0;oui
5032509;31;01;1;31;U;24;305;D;inc;inc;inc;inc;inc;inc;inc;0;0;0;9;0;11;95889;0;95889;2;-511;9;12;31;880660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;7;3244;0;31;19;14;oui
5040915;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
5045122;31;01;1;30;M;19;305;D;inc;inc;inc;inc;inc;inc;inc;0;0;3;34;0;0;0;0;0;1;25738;34;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;4;10276;0;19;0;0;oui
5051051;92;01;1;34;C;17;308;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;25;168960;0;0;0;0;1;32032;25;12;40;0;0;1;49941;3;168960;2;138960;1;30000;0;0;0;0;0;0;13;2;0;5;248877;49941;0;0;0;oui
5084860;31;01;1;51;C;4;307;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;94;56581;0;0;0;0;1;22750;55;12;15;0;0;0;0;2;56581;1;39999;1;16582;0;0;0;0;0;0;0;1;0;5;73806;0;0;0;1;oui
5089717;32;03;1;34;M;2;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;2;0;0;0;1173;1173;0;1;456;0;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;1;oui
5091633;31;03;1;38;U;1;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;0;0;140000;0;140000;1;69750;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;139500;0;0;0;0;oui
5092820;81;02;1;30;C;1;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;0;0;0;0;0;oui
7505023;65;01;1;47;M;29;202;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;17;377079;0;0;0;0;1;0;0;0;0;0;0;1;635968;1;377079;0;0;1;377079;0;0;0;0;0;0;0;1;0;inc;1013047;635968;0;0;0;oui
7505177;31;01;1;63;V;1;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;0;0;0;0;0;1;0;0;0;0;84000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;0;0;0;0;0;oui
7505572;81;03;1;46;M;165;850;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;53;97764;30;1112089;6148;131713;1;11281;53;12;64;110400;974228;0;0;3;97764;0;0;3;97764;0;0;0;0;0;0;27;2;0;6;97764;0;0;0;1;oui
7508831;31;01;1;31;M;31;305;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;108;202000;1;95703;0;95703;2;15665;41;12;43;176044;0;0;0;2;202000;1;202000;0;0;1;0;0;0;0;0;16;3;0;4;213500;0;0;0;0;oui
0157788;31;01;1;32;C;167;565;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;13;47710;5;2557;2557;0;2;3704;13;14;28;104000;0;0;0;4;47710;2;11591;2;36119;0;0;0;0;0;0;11;2;0;4;65855;200;1;3;0;oui
0257511;32;01;1;48;M;75;232;inc;inc;inc;inc;inc;inc;inc;inc;0;0;0;36;0;37;950126;0;101846;1;11507;36;15;52;0;848280;0;0;1;0;1;0;0;0;0;0;0;0;0;0;31;1;0;6;16389;0;0;0;0;oui
0583878;65;01;2;54;M;252;428;A;inc;inc;inc;inc;inc;inc;inc;0;0;3;27;259665;0;0;0;0;1;7576;27;14;58;52200;0;1;28352;4;259665;2;156216;1;26100;1;77349;0;0;0;0;0;2;1;5;306334;28352;0;2;0;oui
0745828;31;01;2;49;D;179;465;B;inc;inc;inc;inc;inc;inc;inc;0;0;2;35;2207;18;629478;0;0;1;16606;35;14;41;161900;629478;0;0;2;2207;2;2207;0;0;0;0;0;0;0;0;16;2;0;6;12127;4265;0;0;1;oui
0749437;31;01;1;26;C;97;505;C;inc;inc;inc;inc;inc;inc;inc;0;0;3;57;11080;4;36408;0;36408;1;39691;57;14;43;0;0;0;0;6;11080;4;10500;2;580;0;0;0;0;0;0;12;1;0;6;101328;0;0;0;0;oui
0803789;31;01;1;55;M;862;528;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;45;0;0;0;0;0;1;32731;45;14;36;114900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;6;25762;200;0;0;0;oui
0807114;31;01;1;51;M;130;475;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;64;29817;3;52038;0;52038;1;12622;64;14;77;0;0;0;0;2;29817;1;0;1;29817;0;0;0;0;0;0;37;2;0;6;47473;0;0;0;0;oui
0850565;31;02;1;31;C;90;221;C;inc;inc;inc;inc;inc;inc;inc;0;0;9;80;1800;4;118766;1645;117121;1;-8682;5;15;28;0;0;1;1217;1;1800;1;1800;0;0;0;0;0;0;0;0;17;2;0;inc;8328;1217;30;31;26;oui
0858475;31;04;1;37;M;77;528;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;10;67510;0;0;0;0;1;9159;10;15;8;0;0;1;32815;2;67510;1;67337;1;173;0;0;0;0;0;0;2;3;1;4;115753;32815;4;7;0;oui
1053527;31;04;1;51;M;234;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;2;50;0;8;254286;0;254286;1;34489;50;15;49;126872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;inc;45815;2750;0;0;0;oui
1070200;31;02;1;46;M;304;545;B;inc;inc;inc;inc;inc;inc;inc;0;0;3;62;45894;1;36110;414;35696;3;4915;62;14;76;0;0;1;38667;2;45894;1;42894;1;3000;0;0;0;0;0;0;30;2;0;4;95364;39667;16;0;23;oui
1125063;31;01;1;54;C;327;305;A;inc;inc;inc;inc;inc;inc;inc;0;0;3;78;202329;0;0;0;0;1;27652;78;14;36;59312;0;0;0;3;202329;1;2242;2;200087;0;0;0;0;0;0;0;1;0;5;218058;0;0;0;0;oui
1160642;inc;inc;inc;.;inc;.;inc;inc;inc;inc;inc;inc;inc;inc;inc;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;inc;.;.;.;.;.;oui
1642000;65;01;1;49;M;853;527;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;25;243984;0;0;0;0;2;18121;25;15;48;0;0;0;0;3;243984;1;101152;2;142832;0;0;0;0;0;0;17;1;0;4;252816;0;21;7;11;oui
1750188;31;03;1;36;D;45;225;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;27;30071;15;171529;24802;146727;1;-10979;27;14;28;367636;0;0;0;2;30071;1;17964;1;12107;0;0;0;0;0;0;4;2;0;inc;30271;200;30;31;17;oui
1842764;32;01;1;36;C;126;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;20;613;66000;0;20000;20000;0;2;10560;565;14;111;0;0;0;0;4;66000;3;66000;1;0;0;0;0;0;0;0;3;1;0;inc;206586;1000;21;46;16;oui
1944299;31;01;1;44;C;224;385;B;inc;inc;inc;inc;inc;inc;inc;0;0;2;31;10982;0;0;0;0;1;7175;31;14;53;219350;0;0;0;2;10982;0;0;2;10982;0;0;0;0;0;0;25;2;0;6;188450;169800;0;0;0;oui
1945121;97;01;1;44;M;207;558;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;29;100251;14;45693;0;45693;1;5936;29;14;76;0;0;0;0;2;100251;1;97672;1;2579;0;0;0;0;0;0;42;2;0;6;111125;500;0;1;11;oui
1946557;31;01;1;37;C;179;305;B;inc;inc;inc;inc;inc;inc;inc;0;0;2;28;3415;30;908888;22099;91324;2;-6338;27;14;66;201643;795465;0;0;3;3415;1;2202;2;1213;0;0;0;0;0;0;11;2;0;6;3541;0;30;31;31;oui
1947022;31;01;1;51;M;168;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;5;40;57807;0;21322;21322;0;2;13321;40;14;91;0;0;0;0;3;57807;1;2189;2;55618;0;0;0;0;0;0;16;2;0;inc;68456;0;1;13;4;oui
2243145;31;01;1;44;M;3;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;1;3;0;0;0;0;0;1;1207;3;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;1;6924;0;0;1;18;oui
2540980;31;01;1;78;M;703;770;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;85;221317;0;0;0;0;1;35176;85;14;46;0;0;1;294727;2;221317;0;0;2;221317;0;0;0;0;0;0;20;3;0;4;1426335;1172468;1;1;0;oui
2550053;31;01;1;58;M;857;625;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;23;33318;0;0;0;0;1;12605;23;14;39;0;0;0;0;1;33318;0;0;0;0;1;33318;0;0;0;0;20;2;0;4;87922;51959;0;0;0;oui
5000827;31;01;2;35;C;37;505;C;inc;inc;inc;inc;inc;inc;inc;0;0;4;22;700;13;241678;19203;16467;1;-2421;22;14;53;0;206008;0;0;1;700;0;0;1;700;0;0;0;0;0;0;26;2;0;7;1891;0;30;16;11;oui
5013094;82;03;1;33;M;32;305;B;inc;inc;inc;inc;inc;inc;inc;0;0;7;53;92059;13;242134;0;0;2;8543;36;14;127;0;242134;0;0;1;92059;1;92059;0;0;0;0;0;0;0;0;49;3;0;4;102433;0;1;0;1;oui
5034491;31;01;1;42;M;24;305;B;inc;inc;inc;inc;inc;inc;inc;0;0;4;31;8000;0;0;0;0;1;8895;31;14;36;0;0;0;0;1;8000;1;8000;0;0;0;0;0;0;0;0;18;1;0;6;12103;0;7;0;0;oui
5060351;65;01;1;45;M;14;308;C;inc;inc;inc;inc;inc;inc;inc;0;0;2;3;0;45;500780;500780;0;2;356;3;22;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1226;0;1;0;18;oui
5083212;31;02;1;42;C;5;305;D;inc;inc;inc;inc;inc;inc;inc;0;0;2;7;0;0;0;0;0;1;7981;7;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;inc;11734;0;0;0;0;oui
5084075;31;02;2;57;M;5;505;D;inc;inc;inc;inc;inc;inc;inc;0;0;5;21;0;0;0;0;0;1;9533;21;14;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;3;16042;0;0;6;0;oui
5086142;32;01;1;36;M;4;305;C;inc;inc;inc;inc;inc;inc;inc;0;0;3;33;0;0;11453;11453;0;1;12784;33;14;56;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;0;3;0;0;0;1;6;oui
5094799;65;01;1;45;D;1;305;E;inc;inc;inc;inc;inc;inc;inc;0;0;0;0;0;0;0;0;0;2;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;11200;0;0;0;0;oui
5094828;31;01;1;40;M;1;301;E;inc;inc;inc;inc;inc;inc;inc;0;0;1;2;0;0;280;280;0;1;3266;2;14;2;80100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;inc;0;0;0;0;0;oui
0115873;31;02;1;66;M;767;700;B;inc;inc;inc;inc;inc;inc;inc;0;0;5;109;200118;0;10362;10362;0;2;14782;47;16;110;148500;0;0;0;3;200118;0;0;3;200118;0;0;0;0;0;0;40;2;0;6;217998;17880;0;0;3;oui
0148480;65;01;1;47;M;246;348;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;63;27251;7;675145;9297;0;1;7247;56;16;94;158401;665848;1;69568;3;27251;2;26743;1;508;0;0;0;0;0;0;42;2;0;6;279138;251887;1;2;8;oui
0177995;31;02;1;62;inc;153;700;A;inc;inc;inc;inc;inc;inc;inc;0;0;8;165;174040;19;189385;0;189385;1;16785;30;16;12;0;0;0;0;3;174040;1;72035;2;102005;0;0;0;0;0;0;1;2;0;6;201812;0;0;3;2;oui
0858291;31;01;1;40;M;134;311;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;132;8232;14;262000;10466;251534;2;-1088;132;16;145;0;0;2;78681;3;8232;2;8030;1;202;0;0;0;0;0;0;63;2;0;inc;109890;101255;36;25;28;oui
0982217;31;01;1;36;C;61;565;A;inc;inc;inc;inc;inc;inc;inc;0;0;8;26;127235;7;67939;19203;48736;1;12733;26;16;33;0;0;0;0;2;127235;2;127235;0;0;0;0;0;0;0;0;7;2;0;6;141517;6705;0;0;0;oui
1042702;31;01;1;42;M;214;375;B;inc;inc;inc;inc;inc;inc;inc;0;0;1;29;2691;8;130036;13344;116692;1;-4680;29;20;16;0;0;0;0;2;2691;1;2167;1;524;0;0;0;0;0;0;1;1;0;7;3191;500;5;13;31;oui
1051119;31;01;1;49;M;274;235;inc;A;inc;inc;inc;inc;inc;inc;0;0;2;216;0;7;1643823;58689;396639;1;21477;216;16;34;929264;1188495;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;6;132;0;31;19;9;oui
1052382;31;02;1;47;M;235;545;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;33;23479;1;30002;0;0;1;9886;33;16;71;87572;30002;0;0;2;23479;1;23342;1;137;0;0;0;0;0;0;38;2;0;6;25944;200;1;2;0;oui
1342641;31;03;1;53;M;306;222;4;inc;inc;inc;inc;inc;B;inc;0;0;38;551;4427;6;2286416;0;1422894;1;1147;22;20;33;0;863522;2;822363;2;4427;1;4427;1;0;0;0;0;0;0;0;4;2;0;inc;933979;842363;15;5;10;oui
1452291;31;02;1;39;M;110;465;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;24;14012;0;0;0;0;1;7242;24;16;21;0;0;0;0;1;14012;0;0;1;14012;0;0;0;0;0;0;12;1;0;6;14327;0;7;0;0;oui
1480522;31;02;1;52;D;84;385;D;inc;inc;inc;inc;inc;inc;inc;0;0;0;26;0;0;60000;0;60000;1;19703;26;21;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;48976;0;7;0;0;oui
1564861;65;05;1;41;M;54;431;A;inc;inc;inc;inc;inc;inc;inc;0;0;10;113;625795;7;200851;35367;165484;3;9161;113;16;88;0;0;0;0;3;625795;1;377634;1;20621;1;227540;0;0;0;0;2;2;0;inc;667929;12821;5;17;18;oui
2247929;75;02;1;31;C;105;475;A;inc;inc;inc;inc;inc;inc;inc;0;0;2;43;464157;0;0;0;0;2;18656;41;16;80;116288;0;0;0;3;464157;2;463084;1;1073;0;0;0;0;0;0;41;4;0;6;485105;0;10;12;0;oui
2446817;31;01;1;35;C;147;305;D;inc;inc;inc;inc;inc;inc;inc;0;0;1;20;17200;28;151455;0;52763;1;56017;20;16;18;199803;98692;1;6476;4;17200;2;17000;2;200;0;0;0;0;0;0;3;2;0;3;56743;6476;0;0;0;oui
3250762;31;02;1;46;M;233;555;A;inc;inc;inc;inc;inc;inc;inc;0;0;0;33;53314;18;29827;16882;12945;1;8423;33;16;74;0;0;0;0;2;53314;1;52806;1;508;0;0;0;0;0;0;38;1;0;6;69868;16554;1;2;7;oui
3255973;31;01;1;45;M;128;428;B;inc;inc;inc;inc;inc;inc;inc;0;0;0;43;55232;0;10321;10321;0;2;5332;43;16;39;0;0;0;0;2;55232;0;0;2;55232;0;0;0;0;0;0;19;2;0;6;55232;0;0;4;0;oui
3341730;31;01;1;52;M;268;465;A;inc;inc;inc;inc;inc;inc;inc;0;0;1;35;112775;11;140683;1422;0;1;1296;35;20;67;0;139261;0;0;3;112775;2;112325;1;450;0;0;0;0;0;0;44;3;1;6;112775;0;19;22;14;oui
